"","id1","n_varieties","share_area_local","share_area_improved","xx2_xx3","xx2","per_hib_bush","per_hib_climbers","yield_pure_i_b","yield_pure_i_c","yield_pure_local_b","yield_pure_local_c","yield_pure_hib_b","yield_pure_hib_c","d","d8","d10","d11","d12","d13","d14","d15","d16","d17","d18","d19","d22","c4_1","c4_2","c4_3","c4_4","c4_5","c4_6","c4_7","bean_area","i_l_b_area","cor_c","area_irrigated_land","area_manure_land","area_compost_land","area_fertilizer_land","area_pesticide_land","bush","climber","area_no_title","area_own_title","area_renting","area_share_croping","renting","own_title","own_notitle","share_croping","share_area_imp_var","cor_c.1","mean_p_beans_year_2015","mean_p_maize_year_2015","mean_p_sorghum_year_2015","mean_p_sp_year_2015","hhid"
"1541","58350702060043_2",1,0,100,230.2631579,100,0,100,0,0,0,0,0,230.2631579,100,6,100,1,30,0,4,0,1,0,1,1,1,3,0,0,0,0,0,0,304,30400,304,0,304,304,0,304,0,1,0,304,0,0,0,1,0,0,100,304,417.5162811,203.28407285,337.2144928,55.9558449,"58350702060043"
"1542","58350702060043_3",1,0,100,386.7403315,100,0,100,0,0,0,0,0,386.7403315,100,6,100,1,5,0,4,0,1,0,1,1,1,3,0,0,0,0,0,0,181,18100,181,0,181,181,0,181,0,1,0,181,0,0,0,1,0,0,100,181,417.5162811,203.28407285,337.2144928,55.9558449,"58350702060043"
"1543","58350702060043_4",1,100,0,61.16207951,100,0,0,0,0,61.16207951,0,0,0,50,6,70,1,30,0,4,0,1,0,1,1,1,2,3,0,0,0,0,0,163.5,16350,327,0,327,327,0,327,1,0,0,327,0,0,0,1,0,0,0,327,417.5162811,203.28407285,337.2144928,55.9558449,"58350702060043"
"1544","58350702060043_5",1,0,100,109.696681156069,100,0,100,0,0,0,0,0,109.696681156069,100,6,0,1,10,0,4,0,1,0,1,1,1,3,0,0,0,0,0,0,140,14000,140,0,140,140,0,140,0,1,140,0,0,0,0,0,1,0,100,140,417.5162811,203.28407285,337.2144928,55.9558449,"58350702060043"
"1545","58350702060043_6",1,0,100,312.5,100,0,100,0,0,0,0,0,312.5,70,6,0,1,10,0,3,0,1,0,1,1,1,2,3,0,0,0,0,0,224,22400,320,0,320,320,0,320,0,1,320,0,0,0,0,0,1,0,100,320,417.5162811,203.28407285,337.2144928,55.9558449,"58350702060043"
"1546","58420904070001_1",4,75,25,58.11773528175,100,0,25,0,0,0,0,0,0,40,2,0,2,3,0,1,0,0,0,1,1,0,2,3,8,37,0,0,0,2133.6,106680,5334,0,5334,5334,0,0,0,1,0,5334,0,0,0,1,0,0,12.5,5334,421.9935303,170.20175175,389.86938475,100.1523895,"58420904070001"
"1547","58420904070010_2",1,100,0,109.789868544758,100,0,0,0,0,0,109.789868544758,0,0,100,2,0,1,10,0,4,0,0,1,1,1,0,3,0,0,0,0,0,0,60,6000,60,0,60,60,60,0,0,1,0,60,0,0,0,1,0,0,0,60,421.39277645,170.2525406,389.64823915,100.0440903,"58420904070010"
"1548","58421904010003_1",1,100,0,27.15915263,100,0,0,0,0,0,27.15915263,0,0,70,4,0,1,0,0,3,0,0,0,1,1,0,2,3,0,0,0,0,0,368.2,36820,526,0,526,526,0,0,0,1,0,526,0,0,0,1,0,0,0,526,449.54356385,199.34194945,400.221756,100.1052017,"58421904010003"
"1549","58421904010003_2",1,100,0,88.88888889,100,0,0,0,0,0,88.88888889,0,0,50,4,0,1,5,0,3,0,0,0,1,1,0,3,8,19,0,0,0,0,202.5,20250,405,0,405,405,0,0,0,1,0,405,0,0,0,1,0,0,0,405,449.54356385,199.34194945,400.221756,100.1052017,"58421904010003"
"1550","58421904010008_1",1,100,0,0,100,0,0,0,0,0,0,0,0,100,3,0,1,20,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,90,9000,90,0,90,0,0,0,0,1,0,90,0,0,0,1,0,0,0,90,449.27581785,199.16646575,400.22058105,100.7150116,"58421904010008"
"1551","58421904010008_2",1,100,0,0,100,0,0,0,0,0,0,0,0,100,3,100,1,2,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,175,17500,175,0,175,0,0,0,0,1,0,175,0,0,0,1,0,0,0,175,449.27581785,199.16646575,400.22058105,100.7150116,"58421904010008"
"1552","58421904010021_1",1,100,0,0,100,0,0,0,0,0,0,0,0,100,2,0,1,0,0,3,0,0,1,1,0,0,3,0,0,0,0,0,0,25,2500,25,0,25,0,25,0,0,1,0,25,0,0,0,1,0,0,0,25,449.54356385,199.34194945,400.221756,100.1052017,"58421904010021"
"1553","58550707030001_1",1,0,100,0,100,0,0,0,0,0,0,0,0,35,3,0,1,0,0,4,0,0,0,0,1,0,2,3,0,0,0,0,0,315,31500,900,0,0,900,0,0,1,0,900,0,0,0,0,0,1,0,100,900,403.51798245,209.9997101,294.4372406,57.6446762,"58550707030001"
"1554","58550707030001_3",1,100,0,25,100,0,0,0,0,0,25,0,0,80,3,0,1,60,0,2,0,1,0,0,1,0,3,8,0,0,0,0,0,2000,2e+05,2500,0,0,2500,0,0,0,1,2500,0,0,0,0,0,1,0,0,2500,403.51798245,209.9997101,294.4372406,57.6446762,"58550707030001"
"1555","58551003090024_1",4,50,50,170,100,0,0,0,0,0,0,0,0,10,2,100,2,5,0,2,0,1,0,1,1,0,3,33,0,0,0,0,0,1000,50000,10000,0,10000,10000,0,0,0.5,0.5,0,10000,0,0,0,1,0,0,25,10000,389.52134705,214.1323738,298.2847748,57.8279762,"58551003090024"
"1556","58560204030013_1",1,100,0,140.291807,100,0,0,0,0,140.291807,0,0,0,90,3,100,1,40,0,4,0,0,0,0,1,0,3,8,0,0,0,0,0,712.8,71280,792,0,0,792,0,0,1,0,0,792,0,0,0,1,0,0,0,792,275.11709595,177.37513735,277.10321805,100.5395126,"58560204030013"
"1557","58560204030013_2",1,100,0,154.3209877,100,0,0,0,0,154.3209877,0,0,0,90,3,100,1,40,0,4,0,0,0,0,1,0,3,8,0,0,0,0,0,648,64800,720,0,0,720,0,0,1,0,0,720,0,0,0,1,0,0,0,720,275.11709595,177.37513735,277.10321805,100.5395126,"58560204030013"
"1558","58560603040020_2",4,0,100.00000191,142.857142862328,100.00000191,0,0,0,0,0,0,0,0,70,2,60,2,0,0,4,0,0,0,0,1,0,2,3,0,0,0,0,0,630,31500.00060165,900,0,0,900,0,0,1,0,0,900,0,0,0,1,0,0,50.000000955,900,388.2729645,158.09981535,267.43105315,116.16996,"58560603040020"
"1559","58570502080009_1",4,50,50,142.857142875,100,50,0,0,0,0,0,0,0,50,2,50,2,0,0,4,0,0,0,1,0,0,3,21,0,0,0,0,0,525,26250,1050,0,1050,0,0,0,1,0,0,1050,0,0,0,1,0,0,25,1050,390.335495,210.843338,232.47693635,109.2825317,"58570502080009"
"1560","58570502080009_2",1,100,0,140,100,0,0,0,0,140,0,0,0,50,2,0,1,40,1,3,0,1,0,0,0,0,3,21,0,0,0,0,0,500,50000,1000,0,0,0,0,0,1,0,0,0,1000,0,1,0,0,0,0,1000,390.335495,210.843338,232.47693635,109.2825317,"58570502080009"
"1561","59120601070002_1",1,100,0,83.33333333,100,0,0,0,0,0,83.33333333,0,0,100,1,0,1,60,0,2,0,1,0,1,1,0,3,0,0,0,0,0,0,600,60000,600,0,600,600,0,0,0,1,600,0,0,0,0,0,1,0,0,600,420.36628725,301.57269285,384.1804199,83.48452,"59120601070002"
"1562","59120601070009_1",1,100,0,50,100,0,0,0,0,50,0,0,0,50,2,50,1,20,0,2,0,1,0,1,0,0,3,8,0,0,0,0,0,3000,3e+05,6000,0,6000,0,0,0,1,0,0,6000,0,0,0,1,0,0,0,6000,420.53121945,301.76377105,384.2858429,83.3934402,"59120601070009"
"1563","59120601070009_2",1,0,100,142.8571429,100,100,0,0,0,0,0,142.8571429,0,100,2,0,1,3,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,70,7000,70,0,70,0,0,0,1,0,0,70,0,0,0,1,0,0,100,70,420.53121945,301.76377105,384.2858429,83.3934402,"59120601070009"
"1564","59120601070024_1",1,100,0,131.5789474,100,0,0,0,0,131.5789474,0,0,0,100,3,100,1,3,0,4,0,1,0,1,1,0,3,0,0,0,0,0,0,304,30400,304,0,304,304,0,0,1,0,0,304,0,0,0,1,0,0,0,304,420.36628725,301.57269285,384.1804199,83.48452,"59120601070024"
"1565","59120601070024_2",1,0,100,100,100,0,0,0,100,0,0,0,0,50,3,0,1,10,0,4,0,1,0,1,1,0,3,8,37,0,0,0,0,300,30000,600,0,600,600,0,0,0,1,0,600,0,0,0,1,0,0,100,600,420.36628725,301.57269285,384.1804199,83.48452,"59120601070024"
"1566","59221203050001_1",1,100,0,66.66666667,100,0,0,0,0,0,66.66666667,0,0,10,3,0,1,0,0,3,0,0,0,0,1,0,3,44,0,0,0,0,0,15,1500,150,0,0,150,0,0,0,1,150,0,0,0,0,0,1,0,0,150,350.8855896,205.92206575,329.00252535,65.3005524,"59221203050001"
"1567","59221203050010_1",4,48.38709641,51.61289978,38.5802469166179,99.99999619,0,0,0,0,0,0,0,0,80,6,75,2,1,0,3,1,0,0,1,0,0,3,8,0,0,0,0,0,907.2,45359.998271784,1134,1134,1134,0,0,0,0,1,0,1134,0,0,0,1,0,0,25.80644989,1134,350.8435669,205.9259491,328.86325835,65.3507004,"59221203050010"
"1568","59221203050010_2",1,0,100,74.07407407,100,0,0,0,74.07407407,0,0,0,0,100,6,0,1,30,0,2,1,0,0,1,0,0,3,0,0,0,0,0,0,270,27000,270,270,270,0,0,0,0,1,270,0,0,0,0,0,1,0,100,270,350.8435669,205.9259491,328.86325835,65.3507004,"59221203050010"
"1569","59221203050010_3",1,0,100,33.33333333,100,0,0,0,33.33333333,0,0,0,0,100,6,0,1,30,0,2,1,0,0,1,0,0,3,0,0,0,0,0,0,600,60000,600,600,600,0,0,0,0,1,600,0,0,0,0,0,1,0,100,600,350.8435669,205.9259491,328.86325835,65.3507004,"59221203050010"
"1570","59221203050011_1",1,0,100,195.5555556,100,0,0,0,195.5555556,0,0,0,0,75,4,50,1,1,0,4,0,0,0,1,0,0,2,3,8,0,0,0,0,562.5,56250,750,0,750,0,0,0,0,1,0,750,0,0,0,1,0,0,100,750,350.8435669,205.9259491,328.86325835,65.3507004,"59221203050011"
"1571","59221203050011_3",1,0,100,250,100,100,0,0,0,0,0,250,0,50,4,0,1,15,0,2,0,1,1,1,0,1,3,21,0,0,0,0,0,60,6000,120,0,120,0,120,120,1,0,0,0,120,0,1,0,0,0,100,120,350.8435669,205.9259491,328.86325835,65.3507004,"59221203050011"
"1572","59221203050017_1",1,0,100,22.22222222,100,100,0,0,0,0,0,22.22222222,0,25,10,0,1,1,0,3,0,0,0,1,0,0,2,3,41,44,0,0,0,450,45000,1800,0,1800,0,0,0,1,0,0,1800,0,0,0,1,0,0,100,1800,350.9362488,205.8945389,329.07058715,65.3535004,"59221203050017"
"1573","59221203050017_2",1,100,0,17.77777778,100,0,0,0,0,0,17.77777778,0,0,100,10,0,1,5,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,450,45000,450,0,450,0,0,0,0,1,0,450,0,0,0,1,0,0,0,450,350.9362488,205.8945389,329.07058715,65.3535004,"59221203050017"
"1574","59221203050017_7",1,0,100,208.3333333,100,100,0,0,0,0,0,208.3333333,0,100,10,0,1,5,0,3,0,0,1,1,0,0,3,0,0,0,0,0,0,48,4800,48,0,48,0,48,0,1,0,0,0,48,0,1,0,0,0,100,48,350.9362488,205.8945389,329.07058715,65.3535004,"59221203050017"
"1575","59271202010005_2",1,100,0,36.36363636,100,0,0,0,0,0,36.36363636,0,0,40,5,20,1,5,0,4,0,1,0,1,1,0,3,33,44,0,0,0,0,1100,110000,2750,0,2750,2750,0,0,0,1,0,2750,0,0,0,1,0,0,0,2750,425.8226471,260.8825836,333.825531,80.356842,"59271202010005"
"1576","59271202010005_3",1,0,100,30,100,0,0,0,30,0,0,0,0,100,5,80,1,30,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2000,2e+05,2000,0,0,0,0,0,0,1,0,2000,0,0,0,1,0,0,100,2000,425.8226471,260.8825836,333.825531,80.356842,"59271202010005"
"1577","59271202010005_4",1,0,100,175,100,100,0,0,0,0,0,175,0,80,5,100,1,5,0,3,0,0,0,1,1,0,3,8,0,0,0,0,0,40,4000,50,0,50,50,0,0,1,0,0,50,0,0,0,1,0,0,100,50,425.8226471,260.8825836,333.825531,80.356842,"59271202010005"
"1578","59271202010012_1",1,100,0,83.33333333,100,0,0,0,0,0,83.33333333,0,0,100,3,100,1,0,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,600,60000,600,0,600,600,0,0,0,1,0,600,0,0,0,1,0,0,0,600,425.90148925,260.8634949,333.8043976,80.4674835,"59271202010012"
"1579","59271202010012_3",1,100,0,166.6666667,100,0,0,0,0,0,166.6666667,0,0,100,3,100,1,5,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,300,30000,300,0,300,300,0,0,0,1,0,300,0,0,0,1,0,0,0,300,425.90148925,260.8634949,333.8043976,80.4674835,"59271202010012"
"1580","59271202010039_1",1,100,0,208.3333333,100,0,0,0,0,0,208.3333333,0,0,80,3,80,1,0,0,4,0,0,0,1,0,0,2,3,8,0,0,0,0,48,4800,60,0,60,0,0,0,0,1,60,0,0,0,0,0,1,0,0,60,425.55012515,260.733078,333.8521881,80.4752426,"59271202010039"
"1581","59271202010039_2",1,100,0,27.77777778,100,0,0,0,0,27.77777778,0,0,0,90,3,90,1,0,0,4,0,0,0,1,0,0,1,2,3,0,0,0,0,360,36000,400,0,400,0,0,0,1,0,400,0,0,0,0,0,1,0,0,400,425.55012515,260.733078,333.8521881,80.4752426,"59271202010039"
"1582","59271202010039_3",1,0,100,238.0952381,100,100,0,0,0,0,0,238.0952381,0,50,3,50,1,2,0,3,0,0,0,1,1,0,3,21,0,0,0,0,0,21,2100,42,0,42,42,0,0,1,0,42,0,0,0,0,0,1,0,100,42,425.55012515,260.733078,333.8521881,80.4752426,"59271202010039"
"1583","59350702060006_1",1,100,0,95.23809524,100,0,0,0,0,0,95.23809524,0,0,70,1,90,1,0,0,1,0,0,0,0,1,1,2,3,0,0,0,0,0,157.5,15750,225,0,0,225,0,225,0,1,0,225,0,0,0,1,0,0,0,225,417.5162811,203.28407285,337.2144928,55.9558449,"59350702060006"
"1584","59420904070004_1",1,100,0,176.8346596,100,0,0,0,0,0,176.8346596,0,0,20,1,20,1,0,0,1,0,1,1,1,0,0,2,3,37,0,0,0,0,1131,113100,5655,0,5655,0,5655,0,0,1,0,5655,0,0,0,1,0,0,0,5655,421.39277645,170.2525406,389.64823915,100.0440903,"59420904070004"
"1585","59420904070005_1",1,100,0,62.5,100,0,0,0,0,0,62.5,0,0,100,3,100,1,5,0,4,0,0,1,1,0,0,3,0,0,0,0,0,0,800,80000,800,0,800,0,800,0,0,1,0,800,0,0,0,1,0,0,0,800,421.39277645,170.2525406,389.64823915,100.0440903,"59420904070005"
"1586","59420904070005_2",4,0,100,49.33333333,100,0,25,0,0,0,0,0,0,100,3,100,2,3,0,2,0,0,1,1,0,0,3,0,0,0,0,0,0,750,37500,750,0,750,0,750,0,0,1,0,750,0,0,0,1,0,0,50,750,421.39277645,170.2525406,389.64823915,100.0440903,"59420904070005"
"1587","59420904070005_3",1,100,0,42.85714286,100,0,0,0,0,0,42.85714286,0,0,100,3,100,1,2,0,3,0,0,1,1,0,0,3,0,0,0,0,0,0,350,35000,350,0,350,0,350,0,0,1,0,350,0,0,0,1,0,0,0,350,421.39277645,170.2525406,389.64823915,100.0440903,"59420904070005"
"1588","59420904070016_1",1,100,0,72.78020378,100,0,0,0,0,0,72.78020378,0,0,100,3,100,1,7,1,3,0,0,0,1,1,0,3,0,0,0,0,0,0,687,68700,687,0,687,687,0,0,0,1,0,687,0,0,0,1,0,0,0,687,421.39277645,170.2525406,389.64823915,100.0440903,"59420904070016"
"1589","59421904010001_1",1,0,100,4.444444444,100,100,0,0,0,0,0,4.444444444,0,30,3,0,1,20,0,3,0,0,0,1,1,0,3,37,38,0,0,0,0,225,22500,750,0,750,750,0,0,1,0,750,0,0,0,0,0,1,0,100,750,449.54356385,199.34194945,400.221756,100.1052017,"59421904010001"
"1590","59421904010001_3",1,100,0,31.11111111,100,0,0,0,0,0,31.11111111,0,0,50,3,0,1,20,1,3,0,0,0,1,1,0,3,38,0,0,0,0,0,225,22500,450,0,450,450,0,0,0,1,450,0,0,0,0,0,1,0,0,450,449.54356385,199.34194945,400.221756,100.1052017,"59421904010001"
"1591","59421904010015_1",9,90,10,27.9999999975,100,10,0,0,0,0,0,0,0,100,1,100,3,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,1000,33333.3333333333,1000,0,1000,0,0,0,0.666666666666667,0.333333333333333,0,1000,0,0,0,1,0,0,3.33333333333333,1000,449.29379275,203.64495085,394.3487091,100.4007797,"59421904010015"
"1592","59421904010019_1",4,75,25,26.2329485825,100,25,0,0,0,0,0,0,0,100,3,100,2,0,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,2859,142950,2859,0,2859,2859,0,0,0.5,0.5,0,2859,0,0,0,1,0,0,12.5,2859,449.29379275,203.64495085,394.3487091,100.4007797,"59421904010019"
"1593","59510302040005_1",1,0,100,74.07407407,100,0,0,74.07407407,0,0,0,0,0,75,2,75,1,60,0,2,0,1,0,1,1,1,2,3,8,21,43,0,0,1350,135000,1800,0,1800,1800,0,1800,1,0,0,1800,0,0,0,1,0,0,100,1800,404.82536315,184.55625155,277.6188965,94.6806717,"59510302040005"
"1594","59510302040005_2",1,0,100,58.4835297882735,100,0,0,58.4835297882735,0,0,0,0,0,75,2,75,1,75,0,1,0,1,0,0,1,0,3,8,21,0,0,0,0,112.5,11250,150,0,0,150,0,0,1,0,0,150,0,0,0,1,0,0,100,150,404.82536315,184.55625155,277.6188965,94.6806717,"59510302040005"
"1595","59550707030001_2",9,10,90,23.5294117632,100,0,0,0,0,0,0,0,0,20,2,20,3,60,0,4,0,0,0,0,0,0,2,3,8,0,0,0,0,1700,56666.6666666667,8500,0,0,0,0,0,0.333333333333333,0.666666666666667,8500,0,0,0,0,0,1,0,30,8500,403.51798245,209.9997101,294.4372406,57.6446762,"59550707030001"
"1596","59550707030020_2",4,73,27.00000191,65.7263167708482,100.00000191,0,0,0,0,0,0,0,0,60,2,0,2,20,0,4,0,0,0,0,0,0,3,8,21,0,0,0,0,900,45000.0008595,1500,0,0,0,0,0,1,0,1500,0,0,0,0,0,1,0,13.500000955,1500,403.51798245,209.9997101,294.4372406,57.6446762,"59550707030020"
"1597","59551003090010_1",4,0,100.00000191,18.6666666654444,100.00000191,0,0,0,0,0,0,0,0,15,2,40,2,10,0,2,1,1,0,0,0,0,2,3,33,0,0,0,0,341.377808747856,16324.1742466532,2275.85205831904,2275.85205831904,0,0,0,0,0.5,0.5,2275.85205831904,0,0,0,0,0,1,0,50.000000955,2275.85205831904,389.52134705,214.1323738,298.2847748,57.8279762,"59551003090010"
"1598","59551003090024_1",1,0,100,40,100,0,100,0,0,0,0,0,40,100,4,100,1,0,0,2,0,1,1,1,0,0,3,0,0,0,0,0,0,2000,2e+05,2000,0,2000,0,2000,0,0,1,2000,0,0,0,0,0,1,0,100,2000,390.478363,208.30394745,306.8566971,57.8018494,"59551003090024"
"1599","59560204030003_2",1,100,0,100,100,0,0,0,0,0,100,0,0,100,4,100,1,25,0,4,0,0,1,0,1,0,3,0,0,0,0,0,0,1000,1e+05,1000,0,0,1000,1000,0,0,1,0,1000,0,0,0,1,0,0,0,1000,275.11709595,177.37513735,277.10321805,100.5395126,"59560204030003"
"1600","59560204030009_2",1,100,0,266.6666667,100,0,0,0,0,266.6666667,0,0,0,75,4,0,1,30,0,4,0,0,0,0,0,0,2,3,0,0,0,0,0,37.5,3750,50,0,0,0,0,0,1,0,0,50,0,0,0,1,0,0,0,50,275.11709595,177.37513735,277.10321805,100.5395126,"59560204030009"
"1601","59560204030009_3",1,0,100,200,100,100,0,0,0,0,0,200,0,100,4,0,1,60,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,50,5000,50,0,0,0,0,0,1,0,0,50,0,0,0,1,0,0,100,50,275.11709595,177.37513735,277.10321805,100.5395126,"59560204030009"
"1602","59560204030009_4",1,100,0,233.3333333,100,0,0,0,0,233.3333333,0,0,0,100,4,100,1,60,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,30,3000,30,0,0,0,0,0,1,0,0,30,0,0,0,1,0,0,0,30,275.11709595,177.37513735,277.10321805,100.5395126,"59560204030009"
"1603","59560204030016_2",1,100,0,33.33333333,100,0,0,0,0,33.33333333,0,0,0,90,6,0,1,10,0,4,1,0,0,0,0,0,3,8,0,0,0,0,0,450,45000,500,500,0,0,0,0,1,0,500,0,0,0,0,0,1,0,0,500,275.11709595,177.37513735,277.10321805,100.5395126,"59560204030016"
"1604","59560204030016_5",1,0,100,62.74509804,100,100,0,0,0,0,0,62.74509804,0,75,6,0,1,30,0,4,0,1,0,0,0,0,3,8,0,0,0,0,0,318.75,31875,425,0,0,0,0,0,1,0,425,0,0,0,0,0,1,0,100,425,275.11709595,177.37513735,277.10321805,100.5395126,"59560204030016"
"1605","59560603040004_2",4,70,30.00000191,83.3333333405184,100.00000191,30.00000191,0,0,0,0,0,0,0,60,4,60,2,30,0,2,0,1,0,0,1,0,2,3,8,0,0,0,0,1800,90000.001719,3000,0,0,3000,0,0,1,0,0,3000,0,0,0,1,0,0,15.000000955,3000,388.2729645,158.09981535,267.43105315,116.16996,"59560603040004"
"1606","59560603040004_3",4,70,30.00000191,214.285714337619,100.00000191,30.00000191,0,0,0,0,0,0,0,70,4,70,2,15,0,3,0,0,0,1,1,0,2,3,0,0,0,0,0,700,35000.0006685,1000,0,1000,1000,0,0,1,0,0,1000,0,0,0,1,0,0,15.000000955,1000,388.2729645,158.09981535,267.43105315,116.16996,"59560603040004"
"1607","59560603040004_4",1,100,0,44.44444444,100,0,0,0,0,44.44444444,0,0,0,75,4,0,1,25,0,2,0,1,0,0,1,0,3,21,0,0,0,0,0,675,67500,900,0,0,900,0,0,1,0,900,0,0,0,0,0,1,0,0,900,388.2729645,158.09981535,267.43105315,116.16996,"59560603040004"
"1608","59560603040005_1",1,100,0,25,100,0,0,0,0,25,0,0,0,100,1,50,1,15,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,5000,5e+05,5000,0,0,0,0,0,1,0,0,5000,0,0,0,1,0,0,0,5000,388.2729645,158.09981535,267.43105315,116.16996,"59560603040005"
"1609","60120601070009_1",4,75,25,100.000000025,100,25,0,0,0,0,0,0,0,50,2,50,2,1,0,3,0,1,0,1,0,0,3,8,0,0,0,0,0,1000,50000,2000,0,2000,0,0,0,0.5,0.5,0,2000,0,0,0,1,0,0,12.5,2000,420.53121945,301.76377105,384.2858429,83.3934402,"60120601070009"
"1610","60120601070009_2",1,100,0,45.71428571,100,0,0,0,0,0,45.71428571,0,0,50,2,50,1,2,0,2,0,0,0,1,0,0,2,3,0,0,0,0,0,1750,175000,3500,0,3500,0,0,0,0,1,0,3500,0,0,0,1,0,0,0,3500,420.53121945,301.76377105,384.2858429,83.3934402,"60120601070009"
"1611","60120601070010_1",1,100,0,80,100,0,0,0,0,80,0,0,0,50,2,50,1,1,0,3,0,1,0,1,0,0,3,8,0,0,0,0,0,375,37500,750,0,750,0,0,0,1,0,0,750,0,0,0,1,0,0,0,750,420.53121945,301.76377105,384.2858429,83.3934402,"60120601070010"
"1612","60120601070034_1",4,100.00000191,0,7.85714285838094,100.00000191,0,0,0,0,0,0,0,0,70,1,70,2,0,0,2,0,1,0,1,1,0,2,3,0,0,0,0,0,936.233666666665,42396.6911049191,1337.47666666667,0,1337.47666666667,1337.47666666667,0,0,0.5,0.5,0,1337.47666666667,0,0,0,1,0,0,0,1337.47666666667,420.36628725,301.57269285,384.1804199,83.48452,"60120601070034"
"1613","60221203050006_1",1,100,0,133.3333333,100,0,0,0,0,133.3333333,0,0,0,10,4,100,1,0,0,1,0,0,0,0,1,0,2,3,44,0,0,0,0,30,3000,300,0,0,300,0,0,1,0,0,300,0,0,0,1,0,0,0,300,350.8855896,205.92206575,329.00252535,65.3005524,"60221203050006"
"1614","60221203050006_2",1,100,0,13.33333333,100,0,0,0,0,13.33333333,0,0,0,25,4,30,1,10,0,3,0,0,0,0,1,0,2,3,0,0,0,0,0,300,30000,1200,0,0,1200,0,0,1,0,0,1200,0,0,0,1,0,0,0,1200,350.8855896,205.92206575,329.00252535,65.3005524,"60221203050006"
"1615","60221203050006_3",1,0,100,77.4628949337797,100,0,100,0,0,0,0,0,77.4628949337797,100,4,100,1,10,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,100,10000,100,0,0,100,0,0,0,1,0,100,0,0,0,1,0,0,100,100,350.8855896,205.92206575,329.00252535,65.3005524,"60221203050006"
"1616","60221203050006_4",1,100,0,20,100,0,0,0,0,20,0,0,0,100,4,95,1,10,0,2,0,1,1,0,1,0,3,0,0,0,0,0,0,200,20000,200,0,0,200,200,0,1,0,0,200,0,0,0,1,0,0,0,200,350.8855896,205.92206575,329.00252535,65.3005524,"60221203050006"
"1617","60221203050008_1",1,100,0,56.81818182,100,0,0,0,0,0,56.81818182,0,0,80,2,0,1,1,0,3,1,0,0,0,0,0,2,3,8,0,0,0,0,88,8800,110,110,0,0,0,0,0,1,110,0,0,0,0,0,1,0,0,110,350.8435669,205.9259491,328.86325835,65.3507004,"60221203050008"
"1618","60221203050017_1",1,100,0,30.86419753,100,0,0,0,0,0,30.86419753,0,0,90,2,0,1,1,0,3,1,1,0,0,0,0,2,3,0,0,0,0,0,324,32400,360,360,0,0,0,0,0,1,360,0,0,0,0,0,1,0,0,360,350.8435669,205.9259491,328.86325835,65.3507004,"60221203050017"
"1619","60271202010014_1",1,100,0,83.1977335287863,100,0,0,0,0,83.1977335287863,0,0,0,40,1,60,1,2,0,3,0,1,0,1,1,0,3,8,19,37,44,0,0,240,24000,600,0,600,600,0,0,1,0,0,600,0,0,0,1,0,0,0,600,425.90148925,260.8634949,333.8043976,80.4674835,"60271202010014"
"1620","60271202010027_1",4,60.00000381,40,21.9999999959999,100.00000381,0,40,0,0,0,0,0,0,80,6,80,2,0,0,4,0,0,0,1,0,0,2,3,8,38,0,0,0,2000,100000.00381,2500,0,2500,0,0,0,0,1,2500,0,0,0,0,0,1,0,20,2500,425.55012515,260.733078,333.8521881,80.4752426,"60271202010027"
"1621","60271202010027_2",1,0,100,3.333333333,100,0,100,0,0,0,0,0,3.333333333,80,6,80,1,1,0,4,0,0,0,1,0,0,2,3,8,0,0,0,0,1200,120000,1500,0,1500,0,0,0,0,1,1500,0,0,0,0,0,1,0,100,1500,425.55012515,260.733078,333.8521881,80.4752426,"60271202010027"
"1622","60271202010027_3",1,100,0,133.3333333,100,0,0,0,0,0,133.3333333,0,0,50,6,50,1,2,0,3,0,0,0,1,0,0,1,2,3,33,0,0,0,300,30000,600,0,600,0,0,0,0,1,600,0,0,0,0,0,1,0,0,600,425.55012515,260.733078,333.8521881,80.4752426,"60271202010027"
"1623","60271202010027_4",1,100,0,33.67003367,100,0,0,0,0,33.67003367,0,0,0,99,6,99,1,1,0,3,0,0,0,1,0,0,1,3,0,0,0,0,0,297,29700,300,0,300,0,0,0,1,0,300,0,0,0,0,0,1,0,0,300,425.55012515,260.733078,333.8521881,80.4752426,"60271202010027"
"1624","60271202010037_1",1,100,0,33.33333333,100,0,0,0,0,33.33333333,0,0,0,100,2,100,1,1,0,2,0,1,0,0,0,0,3,8,21,0,0,0,0,900,90000,900,0,0,0,0,0,1,0,0,900,0,0,0,1,0,0,0,900,425.55012515,260.733078,333.8521881,80.4752426,"60271202010037"
